0.1744747983719379,0.4472678091098452,0.4983037585581299,-174.17715934058054,-7.104143783112648,-31.403030873018064
0.19263660217322157,0.4678022903058927,0.5799306812094187,-163.80481290961544,-1.1403222889367204,-48.20349059934139
0.2805992588032275,0.44595433458465,0.5343082886613811,-169.59221092398352,1.3035217011484699,-66.59425318297569
0.26719295594181713,0.5071552976685192,0.5569575564886708,-151.61827732482186,14.108119518460875,-57.59149341605247
0.32809248300125265,0.5369044712077464,0.5605378820023477,-150.18572114756714,20.51765341445153,-58.90443297681613
0.3624673933717568,0.5242010200935696,0.5842573127467205,-147.7963743835378,22.08017072831917,-61.16243750759057
0.2750653042027301,0.5287893899292244,0.604759568897598,-157.5978006763322,13.569751424729736,-57.941462025365865
0.2604192784433367,0.5346560456852072,0.5710256008873097,-166.17738062769286,9.517742683034164,-57.7590402515122
0.2304847334803709,0.5158199293803842,0.5780448263393159,-175.43202857615282,3.92221118332576,-70.78356572214545
0.2673591128650875,0.5453282130545649,0.5544877449541161,-171.79599026268204,11.650147324397173,-71.37509477851141
0.3640391627348543,0.48626164658190296,0.5482185847191744,-172.24587618367724,11.118912161742179,-82.02537841506171
0.3234254820917247,0.5001696137993068,0.46142209148397323,179.5971830677543,4.404771990080634,-78.77074567331009
